Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Ottawa Edge,Dilithium3,2.715,45.315337399,-75.758438521,3.057,329.041,2021-07-29 19:33:37.023497
Georges Home,Dilithium3,997.449,45.316186238,-75.757322067,3.484,244.043,2021-07-29 19:34:28.719074
Georges Home,Dilithium3,985.267,45.315905998,-75.757406592,3.633,272.482,2021-07-29 19:38:00.933367
Georges Home,Dilithium3,996.924,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:35.304268
Georges Home,Dilithium3,975.405,45.317618282,-75.756729125,7.835,137.487,2021-07-29 19:40:51.365862
Toronto Edge,Dilithium3,982.855,45.316536923,-75.757181631,3.468,210.851,2021-07-29 19:38:20.837069
Toronto Edge,Dilithium3,977.729,45.315281462,-75.757733573,6.517,336.7,2021-07-29 19:40:17.195479
Georges Home,Dilithium3,998.283,45.315635106,-75.757512702,3.366,300.272,2021-07-29 19:34:09.647818
Ottawa Edge,Dilithium3,969.892,45.318011,-75.757389604,6.344,70.765,2021-07-29 19:41:03.810967
Ottawa Edge,Dilithium3,986.712,45.316035909,-75.758290688,2.929,250.976,2021-07-29 19:36:59.972729
Ottawa Edge,Dilithium3,992.935,45.317820188,-75.757619142,3.293,69.485,2021-07-29 19:35:58.806601
Georges Home,Dilithium3,993.141,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:58.027470
Georges Home,Dilithium3,962.906,45.315991993,-75.757369131,8.271,263.893,2021-07-29 19:42:07.196581
Georges Home,Dilithium3,996.163,45.317693575,-75.756713436,3.293,134.173,2021-07-29 19:35:21.110003
Georges Home,Dilithium3,982.772,45.315945161,-75.758340509,6.944,261.195,2021-07-29 19:41:37.763514
Georges Home,Dilithium3,9.004,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.509624
Georges Home,Dilithium3,8.543,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.534771
Ottawa Edge,Dilithium3,971.769,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:23.205375
Toronto Edge,Dilithium3,990.781,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:16.339751
Toronto Edge,Dilithium3,997.512,45.316968733,-75.757943939,3.281,148.548,2021-07-29 19:36:26.936186
Toronto Edge,Dilithium3,959.343,45.316663428,-75.757103758,15.403,200.445,2021-07-29 19:44:32.601022
Georges Home,Dilithium3,974.417,45.317857897,-75.757612867,5.203,66.709,2021-07-29 19:39:34.054826
Toronto Edge,Dilithium3,973.778,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:41.502129
Toronto Edge,Dilithium3,997.373,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:10.328901
Georges Home,Dilithium3,999.062,45.316892109,-75.757022557,3.484,180.972,2021-07-29 19:34:54.037105
Ottawa Edge,Dilithium3,7.907,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:04.670047
Georges Home,Dilithium3,12.317,45.315536457,-75.757550163,3.633,310.571,2021-07-29 19:34:06.408464
Georges Home,Dilithium3,990.923,45.315735461,-75.758421704,3.575,284.801,2021-07-29 19:37:10.134652
Georges Home,Dilithium3,992.982,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:58.280965
Ottawa Edge,Dilithium3,999.92,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:48.410326
Ottawa Edge,Dilithium3,983.053,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:02.134148
Georges Home,Dilithium3,995.574,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:26.145872
Georges Home,Dilithium3,997.453,45.317862734,-75.756722089,2.834,125.27,2021-07-29 19:35:27.059600
Georges Home,Dilithium3,993.597,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:33.619389
Georges Home,Dilithium3,6.375,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:58.346575
Georges Home,Dilithium3,6.908,45.315228487,-75.757879144,2.929,341.527,2021-07-29 19:33:51.296381
Toronto Edge,Dilithium3,975.529,45.317369405,-75.757787817,7.896,107.604,2021-07-29 19:41:16.062582
Ottawa Edge,Dilithium3,19.183,45.315258548,-75.758067694,3.189,337.423,2021-07-29 19:33:46.373339
Toronto Edge,Dilithium3,985.507,45.318039235,-75.757358606,3.441,71.658,2021-07-29 19:39:20.978330
Ottawa Edge,Dilithium3,992.396,45.317319293,-75.757800367,3.372,112.654,2021-07-29 19:36:14.887132
Toronto Edge,Dilithium3,0.986,45.316984431,-75.756985094,3.659,173.814,2021-07-29 19:34:56.921017
Georges Home,Dilithium3,997.399,45.316302042,-75.757265968,3.468,233.065,2021-07-29 19:34:33.106334
Georges Home,Dilithium3,975.519,45.315318951,-75.75767158,6.546,333.126,2021-07-29 19:40:17.744733
Georges Home,Dilithium3,968.398,45.315412693,-75.758422834,9.497,320.617,2021-07-29 19:43:10.817538
Toronto Edge,Dilithium3,19.286,45.316289387,-75.757265968,7.998,234.401,2021-07-29 19:40:32.650944
Ottawa Edge,Dilithium3,964.949,45.317982986,-75.757476323,7.964,66.304,2021-07-29 19:43:50.308208
Toronto Edge,Dilithium3,960.304,45.315272461,-75.757971756,8.155,336.191,2021-07-29 19:44:17.264828
Toronto Edge,Dilithium3,982.782,45.316322225,-75.758199891,8.362,219.051,2021-07-29 19:39:54.209733
Ottawa Edge,Dilithium3,7.888,45.315655287,-75.758446614,3.725,293.818,2021-07-29 19:33:26.014161
Toronto Edge,Dilithium3,971.965,45.316325271,-75.757241057,14.779,231.242,2021-07-29 19:43:27.180499
Ottawa Edge,Dilithium3,960.51,45.317154847,-75.756897806,13.704,162.51,2021-07-29 19:43:34.438462
Toronto Edge,Dilithium3,960.155,45.317431938,-75.756788553,14.031,146.241,2021-07-29 19:44:37.261154
Ottawa Edge,Dilithium3,1.303,45.315370541,-75.75761881,3.056,327.986,2021-07-29 19:34:01.191390
Toronto Edge,Dilithium3,966.682,45.317117494,-75.757893927,17.33,132.833,2021-07-29 19:43:58.123560
Toronto Edge,Dilithium3,991.753,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:19.725400
Ottawa Edge,Dilithium3,970.366,45.31799394,-75.757460824,6.19,66.73,2021-07-29 19:41:05.311823
Toronto Edge,Dilithium3,967.062,45.316699541,-75.758065546,14.231,177.424,2021-07-29 19:42:59.393108
Georges Home,Dilithium3,989.891,45.317375606,-75.757784679,3.384,107.021,2021-07-29 19:36:12.841470
Toronto Edge,Dilithium3,12.049,45.31526327,-75.758104777,3.067,336.822,2021-07-29 19:33:46.139465
Toronto Edge,Dilithium3,972.633,45.31786095,-75.757585006,6.116,67.991,2021-07-29 19:41:08.003695
Georges Home,Dilithium3,1.938,45.317801207,-75.757619142,3.366,71.094,2021-07-29 19:32:15.389027
Toronto Edge,Dilithium3,981.162,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:56.033919
Georges Home,Dilithium3,959.677,45.31803933,-75.757411189,6.507,67.884,2021-07-29 19:44:50.538800
Georges Home,Dilithium3,989.883,45.317134649,-75.757875291,3.105,131.232,2021-07-29 19:36:21.086427
Georges Home,Dilithium3,961.399,45.315702372,-75.757481515,13.412,293.379,2021-07-29 19:43:22.310848
Georges Home,Dilithium3,10.221,45.316932471,-75.757959438,3.735,152.388,2021-07-29 19:32:43.150589
Georges Home,Dilithium3,970.67,45.317630936,-75.756729125,7.675,136.725,2021-07-29 19:42:32.036603
Toronto Edge,Dilithium3,0.865,45.315605297,-75.757531338,3.633,303.277,2021-07-29 19:34:08.724394
Georges Home,Dilithium3,994.154,45.317375606,-75.757784679,3.384,107.021,2021-07-29 19:36:12.275180
Toronto Edge,Dilithium3,963.902,45.315719753,-75.758449563,12.885,286.685,2021-07-29 19:44:09.108177
Toronto Edge,Dilithium3,6.081,45.315228487,-75.757879144,2.929,341.527,2021-07-29 19:33:51.563936
Toronto Edge,Dilithium3,10.413,45.315783867,-75.75746269,3.553,284.791,2021-07-29 19:34:14.774410
Ottawa Edge,Dilithium3,986.649,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:52.946638
Georges Home,Dilithium3,960.163,45.317839126,-75.756737588,8.349,125.182,2021-07-29 19:43:42.109397
Toronto Edge,Dilithium3,969.478,45.315517728,-75.757556438,7.1,312.545,2021-07-29 19:42:00.507213
Toronto Edge,Dilithium3,975.897,45.317104966,-75.757897065,7.822,134.159,2021-07-29 19:41:19.278314
Toronto Edge,Dilithium3,990.667,45.31537681,-75.758447745,2.904,324.711,2021-07-29 19:37:22.650712
Toronto Edge,Dilithium3,0.127,45.315247026,-75.757767708,2.842,340.229,2021-07-29 19:33:54.571102
Ottawa Edge,Dilithium3,976.204,45.317994975,-75.75710824,3.42,91.696,2021-07-29 19:39:15.147873
Georges Home,Dilithium3,995.684,45.316807571,-75.758000225,3.468,165.842,2021-07-29 19:36:32.788844
Ottawa Edge,Dilithium3,964.677,45.317971398,-75.757074293,6.741,95.137,2021-07-29 19:42:39.308129
Ottawa Edge,Dilithium3,968.718,45.31799394,-75.757460824,6.19,66.73,2021-07-29 19:41:04.530654
Georges Home,Dilithium3,966.344,45.316568061,-75.758100059,7.907,191.885,2021-07-29 19:41:27.463137
Ottawa Edge,Dilithium3,995.875,45.315285178,-75.75807378,8.218,334.45,2021-07-29 19:44:15.818459
Ottawa Edge,Dilithium3,6.885,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.367117
Georges Home,Dilithium3,985.128,45.316325531,-75.758178306,3.188,218.69,2021-07-29 19:36:48.911657
Georges Home,Dilithium3,985.349,45.315282157,-75.758052196,3.679,334.839,2021-07-29 19:37:32.600396
Toronto Edge,Dilithium3,996.299,45.315808923,-75.757456415,3.461,282.166,2021-07-29 19:34:15.393431
Toronto Edge,Dilithium3,963.391,45.315272176,-75.757814013,7.93,337.103,2021-07-29 19:43:16.548621
Ottawa Edge,Dilithium3,980.488,45.316067286,-75.757353443,3.725,256.108,2021-07-29 19:38:05.919162
Georges Home,Dilithium3,963.08,45.317763989,-75.75670697,7.509,130.916,2021-07-29 19:42:33.523752
Toronto Edge,Dilithium3,967.662,45.316934193,-75.756994507,15.657,178.12,2021-07-29 19:44:33.334014
Georges Home,Dilithium3,962.674,45.318015658,-75.757324659,6.724,75.149,2021-07-29 19:42:42.692762
Georges Home,Dilithium3,992.134,45.317319293,-75.757800367,3.372,112.654,2021-07-29 19:36:15.115275
Toronto Edge,Dilithium3,7.487,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:05.625054
Ottawa Edge,Dilithium3,0.167,45.316055959,-75.758290499,3.209,248.748,2021-07-29 19:33:11.777597
Ottawa Edge,Dilithium3,994.95,45.317317961,-75.756863291,3.56,150.7,2021-07-29 19:35:08.491181
Georges Home,Dilithium3,984.785,45.316480611,-75.757197319,3.644,216.208,2021-07-29 19:38:19.038851
Ottawa Edge,Dilithium3,980.366,45.317785897,-75.756675972,3.537,132.034,2021-07-29 19:39:00.842081
Ottawa Edge,Dilithium3,959.465,45.317996518,-75.757170047,8.025,87.13,2021-07-29 19:43:47.211989
Toronto Edge,Dilithium3,978.552,45.317104966,-75.757897065,7.822,134.159,2021-07-29 19:41:20.316966
Georges Home,Dilithium3,970.2,45.317938156,-75.756910457,6.701,108.438,2021-07-29 19:40:58.118999
Toronto Edge,Dilithium3,991.233,45.315735329,-75.757487601,7.919,289.693,2021-07-29 19:40:24.392935
Georges Home,Dilithium3,978.492,45.317238167,-75.756897616,3.81,155.419,2021-07-29 19:38:42.559924
Georges Home,Dilithium3,998.219,45.31802957,-75.757228716,3.288,81.499,2021-07-29 19:35:44.447106
Toronto Edge,Dilithium3,991.6,45.316300475,-75.758184581,3.281,221.471,2021-07-29 19:36:49.581571
Ottawa Edge,Dilithium3,966.641,45.316331724,-75.757244194,8.083,230.484,2021-07-29 19:42:13.049577
Georges Home,Dilithium3,958.903,45.31581975,-75.757437779,14.395,281.295,2021-07-29 19:43:23.808894
Ottawa Edge,Dilithium3,4.96,45.315841505,-75.758384055,3.105,272.865,2021-07-29 19:33:19.463388
Toronto Edge,Dilithium3,3.343,45.316481687,-75.758128107,3.901,201.405,2021-07-29 19:32:58.042843
Ottawa Edge,Dilithium3,989.692,45.317987708,-75.757513408,2.896,63.556,2021-07-29 19:35:51.536056
Ottawa Edge,Dilithium3,986.832,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.006152
Toronto Edge,Dilithium3,998.961,45.317165905,-75.757865878,3.196,127.974,2021-07-29 19:36:19.588746
Toronto Edge,Dilithium3,976.258,45.316771561,-75.758021999,7.907,169.679,2021-07-29 19:41:24.902723
Georges Home,Dilithium3,959.205,45.317996518,-75.757170047,8.025,87.13,2021-07-29 19:43:46.728428
Georges Home,Dilithium3,998.351,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:01.963194
Toronto Edge,Dilithium3,969.619,45.316128225,-75.757322256,8.355,250.232,2021-07-29 19:42:09.781572
Toronto Edge,Dilithium3,973.212,45.316006094,-75.757378354,8.271,262.197,2021-07-29 19:40:29.471401
Georges Home,Dilithium3,967.141,45.317630936,-75.756729125,7.675,136.725,2021-07-29 19:42:31.237457
Ottawa Edge,Dilithium3,989.129,45.317375606,-75.757784679,3.384,107.021,2021-07-29 19:36:12.608048
Ottawa Edge,Dilithium3,4.972,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:28.425157
Georges Home,Dilithium3,1.297,45.315247026,-75.757767708,2.842,340.229,2021-07-29 19:33:54.935451
Georges Home,Dilithium3,13.183,45.31527284,-75.75818208,2.85,335.68,2021-07-29 19:33:44.373230
Georges Home,Dilithium3,995.755,45.315747857,-75.757484464,3.728,288.375,2021-07-29 19:34:14.050819
Georges Home,Dilithium3,5.776,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.573929
Toronto Edge,Dilithium3,6.783,45.315233208,-75.757916227,3.033,340.803,2021-07-29 19:33:50.765465
Toronto Edge,Dilithium3,979.357,45.315461452,-75.758453642,6.78,315.351,2021-07-29 19:41:46.077729
Ottawa Edge,Dilithium3,968.945,45.31670272,-75.758040824,7.991,177.196,2021-07-29 19:41:25.377294
Toronto Edge,Dilithium3,991.862,45.317375606,-75.757784679,3.384,107.021,2021-07-29 19:36:12.991990
Georges Home,Dilithium3,975.583,45.315636811,-75.758459163,7.006,295.933,2021-07-29 19:41:42.672099
Georges Home,Dilithium3,0.727,45.315605297,-75.757531338,3.633,303.277,2021-07-29 19:34:09.125801
Georges Home,Dilithium3,0.866,45.317524114,-75.757728392,3.996,93.089,2021-07-29 19:32:24.799651
Ottawa Edge,Dilithium3,985.79,45.315419242,-75.758478553,3.128,320.16,2021-07-29 19:37:21.180820
Toronto Edge,Dilithium3,2.874,45.316894887,-75.75796885,3.633,156.448,2021-07-29 19:32:44.406122
Georges Home,Dilithium3,994.565,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.796051
Georges Home,Dilithium3,982.583,45.31603603,-75.757362855,3.81,259.277,2021-07-29 19:38:04.863061
Ottawa Edge,Dilithium3,991.698,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:10.653364
Georges Home,Dilithium3,3.153,45.316024576,-75.758296774,3.125,252.249,2021-07-29 19:33:12.600433
Ottawa Edge,Dilithium3,3.778,45.31793744,-75.757572266,1.158,63.051,2021-07-29 19:32:10.092885
Ottawa Edge,Dilithium3,981.807,45.315253732,-75.757978031,6.919,338.244,2021-07-29 19:40:14.305201
Georges Home,Dilithium3,972.813,45.317572904,-75.757709755,7.805,88.757,2021-07-29 19:41:13.124223
Toronto Edge,Dilithium3,991.634,45.315381622,-75.757606449,3.503,326.903,2021-07-29 19:37:43.729851
Georges Home,Dilithium3,981.576,45.316538252,-75.758118695,8.622,195.143,2021-07-29 19:39:51.902802
Toronto Edge,Dilithium3,995.544,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.433470
Georges Home,Dilithium3,10.176,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.333294
Ottawa Edge,Dilithium3,993.336,45.316060965,-75.758284413,3.105,248.179,2021-07-29 19:36:58.316557
Toronto Edge,Dilithium3,8.634,45.315841505,-75.758384055,3.105,272.865,2021-07-29 19:33:19.279827
Ottawa Edge,Dilithium3,979.144,45.317933338,-75.75682079,3.254,115.2,2021-07-29 19:39:07.510574
Georges Home,Dilithium3,983.373,45.316597989,-75.757153581,3.293,205.452,2021-07-29 19:38:22.829439
Ottawa Edge,Dilithium3,965.992,45.316596288,-75.757138082,7.652,206.112,2021-07-29 19:42:16.349221
Ottawa Edge,Dilithium3,977.031,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:16.730041
Ottawa Edge,Dilithium3,965.718,45.31526626,-75.757974894,6.649,336.866,2021-07-29 19:41:53.600367
Ottawa Edge,Dilithium3,984.172,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:25.218416
Georges Home,Dilithium3,989.103,45.316665137,-75.758050237,3.457,181.315,2021-07-29 19:36:38.435351
Ottawa Edge,Dilithium3,998.692,45.315233208,-75.757916227,3.033,340.803,2021-07-29 19:33:50.957074
Georges Home,Dilithium3,984.699,45.316837497,-75.757053744,4.009,185.022,2021-07-29 19:38:30.281748
Georges Home,Dilithium3,972.31,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:04.226684
Ottawa Edge,Dilithium3,994.889,45.315253575,-75.757823426,3.522,339.098,2021-07-29 19:37:36.888859
Georges Home,Dilithium3,975.685,45.316006094,-75.757378354,8.271,262.197,2021-07-29 19:40:29.200638
Ottawa Edge,Dilithium3,974.029,45.31553183,-75.757565661,7.288,310.882,2021-07-29 19:40:21.507237
Georges Home,Dilithium3,1.332,45.317561698,-75.757718979,3.82,89.576,2021-07-29 19:32:23.736981
Toronto Edge,Dilithium3,6.297,45.317349218,-75.756853877,3.644,148.743,2021-07-29 19:35:08.900490
Toronto Edge,Dilithium3,999.031,45.315635106,-75.757512702,3.366,300.272,2021-07-29 19:34:09.273654
Ottawa Edge,Dilithium3,2.351,45.317646245,-75.757672293,3.735,82.904,2021-07-29 19:32:20.666690
Ottawa Edge,Dilithium3,983.613,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:11.150684
Ottawa Edge,Dilithium3,962.64,45.315272176,-75.757814013,7.93,337.103,2021-07-29 19:43:16.744936
Georges Home,Dilithium3,965.893,45.317854749,-75.757588144,6.811,68.307,2021-07-29 19:42:48.016360
Toronto Edge,Dilithium3,960.688,45.315335668,-75.758271555,8.36,328.745,2021-07-29 19:44:13.947216
Toronto Edge,Dilithium3,996.151,45.317317961,-75.756863291,3.56,150.7,2021-07-29 19:35:08.328731
Toronto Edge,Dilithium3,984.308,45.316129926,-75.757337755,3.728,249.719,2021-07-29 19:38:07.402239
Georges Home,Dilithium3,6.142,45.315969838,-75.758324822,3.02,258.405,2021-07-29 19:33:14.862870
Georges Home,Dilithium3,994.081,45.317990158,-75.757018572,2.945,98.466,2021-07-29 19:35:38.599905
Toronto Edge,Dilithium3,994.544,45.31752766,-75.756782088,3.293,139.912,2021-07-29 19:35:14.744035
Georges Home,Dilithium3,993.256,45.317015814,-75.756978818,3.725,171.18,2021-07-29 19:34:57.260346
Georges Home,Dilithium3,993.209,45.317515133,-75.756785225,3.75,140.569,2021-07-29 19:38:51.228819
Ottawa Edge,Dilithium3,6.319,45.317256896,-75.756891341,3.281,154.182,2021-07-29 19:35:06.149882
Toronto Edge,Dilithium3,964.594,45.315320525,-75.757683941,7.92,332.834,2021-07-29 19:44:19.690304
Georges Home,Dilithium3,135.458,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:07.525092
Georges Home,Dilithium3,983.828,45.315827783,-75.758384244,7.217,274.389,2021-07-29 19:41:39.643487
Toronto Edge,Dilithium3,981.482,45.317618282,-75.756729125,7.835,137.487,2021-07-29 19:40:51.583377
Ottawa Edge,Dilithium3,987.139,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:34.161231
Toronto Edge,Dilithium3,960.137,45.31588859,-75.757418953,14.655,274.148,2021-07-29 19:44:26.385650
Ottawa Edge,Dilithium3,957.968,45.315824603,-75.758408966,13.249,274.851,2021-07-29 19:44:08.466379
Georges Home,Dilithium3,969.903,45.315614903,-75.75849016,12.028,298.538,2021-07-29 19:44:09.699938
Toronto Edge,Dilithium3,993.385,45.315492672,-75.757562713,3.659,315.215,2021-07-29 19:37:47.699349
Ottawa Edge,Dilithium3,970.012,45.317817249,-75.756719141,7.345,127.496,2021-07-29 19:40:54.773293
Toronto Edge,Dilithium3,975.173,45.316308249,-75.758193805,7.276,220.605,2021-07-29 19:41:31.821933
Toronto Edge,Dilithium3,975.824,45.315578794,-75.757528389,7.646,306.218,2021-07-29 19:42:02.092873
Toronto Edge,Dilithium3,3.875,45.316776305,-75.757078656,3.3,190.087,2021-07-29 19:34:49.815704
Georges Home,Dilithium3,983.332,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:56.432121
Georges Home,Dilithium3,954.422,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:57.523655
Toronto Edge,Dilithium3,2.143,45.316050005,-75.757368941,3.19,257.654,2021-07-29 19:34:24.154631
Georges Home,Dilithium3,9.936,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:13.066755
Ottawa Edge,Dilithium3,981.83,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.390444
Ottawa Edge,Dilithium3,989.516,45.316807571,-75.758000225,3.468,165.842,2021-07-29 19:36:33.089251
Toronto Edge,Dilithium3,967.251,45.317139518,-75.756935079,8.095,162.036,2021-07-29 19:42:24.554309
Ottawa Edge,Dilithium3,0.482,45.315337399,-75.758438521,3.057,329.041,2021-07-29 19:33:36.277313
Georges Home,Dilithium3,979.61,45.315470801,-75.758475227,7.73,314.426,2021-07-29 19:40:07.128851
Georges Home,Dilithium3,985.324,45.316536923,-75.757181631,3.468,210.851,2021-07-29 19:38:20.672005
Toronto Edge,Dilithium3,997.909,45.317693575,-75.756713436,3.293,134.173,2021-07-29 19:35:20.730529
Georges Home,Dilithium3,994.933,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:35.453508
Georges Home,Dilithium3,1.132,45.316087216,-75.758281087,3.633,245.255,2021-07-29 19:33:10.844627
Ottawa Edge,Dilithium3,983.132,45.315255054,-75.757783206,3.225,339.222,2021-07-29 19:37:38.461594
Georges Home,Dilithium3,9.614,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:04.354490
Toronto Edge,Dilithium3,1.595,45.316186238,-75.757322067,3.484,244.043,2021-07-29 19:34:28.326226
Ottawa Edge,Dilithium3,1.28,45.317264302,-75.757822141,3.911,118.1,2021-07-29 19:32:32.775553
Ottawa Edge,Dilithium3,968.6,45.31770281,-75.75766288,7.203,77.911,2021-07-29 19:41:10.495488
Toronto Edge,Dilithium3,995.696,45.316325531,-75.758178306,3.188,218.69,2021-07-29 19:36:48.522694
