Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-I-Classic,13.395,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.416379
Toronto Edge,Rainbow-I-Classic,3.023,45.316010854,-75.758296963,3.19,253.774,2021-07-29 19:37:00.592117
Toronto Edge,Rainbow-I-Classic,11.754,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:07.816101
Ottawa Edge,Rainbow-I-Classic,8.82,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.287023
Ottawa Edge,Rainbow-I-Classic,9.471,45.315592647,-75.758462301,3.633,300.847,2021-07-29 19:33:27.705122
Georges Home,Rainbow-I-Classic,962.237,45.31803933,-75.757411189,6.507,67.884,2021-07-29 19:44:49.869230
Toronto Edge,Rainbow-I-Classic,969.506,45.318009426,-75.757377243,8.194,71.712,2021-07-29 19:43:48.452509
Toronto Edge,Rainbow-I-Classic,997.168,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:50.153535
Toronto Edge,Rainbow-I-Classic,969.549,45.316051585,-75.758312272,14.127,249.289,2021-07-29 19:44:05.733751
Toronto Edge,Rainbow-I-Classic,974.654,45.317400788,-75.757781542,12.793,104.435,2021-07-29 19:42:52.397042
Ottawa Edge,Rainbow-I-Classic,996.635,45.317970553,-75.757532045,2.812,63.385,2021-07-29 19:35:52.609990
Ottawa Edge,Rainbow-I-Classic,972.602,45.317988743,-75.757160823,6.746,88.128,2021-07-29 19:42:40.736520
Ottawa Edge,Rainbow-I-Classic,975.383,45.316331724,-75.757244194,8.083,230.484,2021-07-29 19:42:12.847029
Toronto Edge,Rainbow-I-Classic,969.405,45.316305196,-75.758221665,15.007,220.951,2021-07-29 19:44:04.080409
Toronto Edge,Rainbow-I-Classic,3.529,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:35.088007
Toronto Edge,Rainbow-I-Classic,995.082,45.315744709,-75.757459742,3.633,289.1,2021-07-29 19:37:56.453903
Toronto Edge,Rainbow-I-Classic,971.9,45.315272176,-75.757814013,7.93,337.103,2021-07-29 19:43:17.159213
Ottawa Edge,Rainbow-I-Classic,989.63,45.316300475,-75.758184581,3.281,221.471,2021-07-29 19:36:49.766706
Toronto Edge,Rainbow-I-Classic,989.75,45.317391554,-75.756832103,3.56,146.705,2021-07-29 19:38:47.983053
Georges Home,Rainbow-I-Classic,13.705,45.317524114,-75.757728392,3.996,93.089,2021-07-29 19:32:24.941534
Toronto Edge,Rainbow-I-Classic,5.643,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:49.742751
Ottawa Edge,Rainbow-I-Classic,992.364,45.31537681,-75.758447745,2.904,324.711,2021-07-29 19:37:22.770238
Georges Home,Rainbow-I-Classic,983.101,45.318007598,-75.757157685,3.441,87.574,2021-07-29 19:39:15.403321
Georges Home,Rainbow-I-Classic,984.853,45.316190991,-75.757309706,3.644,243.812,2021-07-29 19:38:09.881634
Ottawa Edge,Rainbow-I-Classic,966.641,45.316181491,-75.7582654,14.746,234.751,2021-07-29 19:44:04.447902
Toronto Edge,Rainbow-I-Classic,6.998,45.316984431,-75.756985094,3.659,173.814,2021-07-29 19:34:57.166773
Toronto Edge,Rainbow-I-Classic,964.94,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:57.008802
Toronto Edge,Rainbow-I-Classic,2.992,45.317238167,-75.756897616,3.81,155.419,2021-07-29 19:38:42.519934
Georges Home,Rainbow-I-Classic,968.78,45.316325271,-75.757241057,14.779,231.242,2021-07-29 19:43:27.355780
Georges Home,Rainbow-I-Classic,986.749,45.317996454,-75.757068018,3.564,94.586,2021-07-29 19:39:14.358371
Georges Home,Rainbow-I-Classic,969.044,45.317687122,-75.756710298,10.701,134.744,2021-07-29 19:43:39.475938
Ottawa Edge,Rainbow-I-Classic,983.369,45.316687013,-75.758068684,8.889,178.8,2021-07-29 19:39:49.645626
Georges Home,Rainbow-I-Classic,995.638,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:07.988439
Toronto Edge,Rainbow-I-Classic,18.922,45.316055959,-75.758290499,3.209,248.748,2021-07-29 19:33:11.785517
Ottawa Edge,Rainbow-I-Classic,12.969,45.317949967,-75.757569129,0.707,62.381,2021-07-29 19:32:08.832477
Ottawa Edge,Rainbow-I-Classic,984.043,45.317929917,-75.757569318,3.056,63.757,2021-07-29 19:39:31.331617
Georges Home,Rainbow-I-Classic,16.618,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:40.314604
Toronto Edge,Rainbow-I-Classic,4.512,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:11.132915
Toronto Edge,Rainbow-I-Classic,999.358,45.315844932,-75.757434641,3.728,278.613,2021-07-29 19:37:58.341193
Ottawa Edge,Rainbow-I-Classic,988.76,45.31610487,-75.75734403,3.81,252.27,2021-07-29 19:38:07.109352
Ottawa Edge,Rainbow-I-Classic,5.865,45.315655287,-75.758446614,3.725,293.818,2021-07-29 19:33:26.312763
Toronto Edge,Rainbow-I-Classic,986.093,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:47.395643
Georges Home,Rainbow-I-Classic,973.389,45.316596288,-75.757138082,7.652,206.112,2021-07-29 19:42:17.041924
Georges Home,Rainbow-I-Classic,983.585,45.317983831,-75.757018572,3.434,98.709,2021-07-29 19:39:13.169713
Toronto Edge,Rainbow-I-Classic,997.977,45.315264813,-75.75796567,3.42,337.065,2021-07-29 19:37:34.046901
Georges Home,Rainbow-I-Classic,8.383,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:47.732467
Ottawa Edge,Rainbow-I-Classic,999.078,45.317206784,-75.756903892,3.377,157.75,2021-07-29 19:35:03.895406
Ottawa Edge,Rainbow-I-Classic,1.827,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:59.590491
Ottawa Edge,Rainbow-I-Classic,983.245,45.316840401,-75.758003174,8.798,162.188,2021-07-29 19:39:48.002662
Ottawa Edge,Rainbow-I-Classic,993.285,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:55.277592
Toronto Edge,Rainbow-I-Classic,995.41,45.315655666,-75.758456026,3.209,293.825,2021-07-29 19:37:12.436791
Ottawa Edge,Rainbow-I-Classic,972.472,45.315575745,-75.758487211,11.154,302.86,2021-07-29 19:43:08.992919
Ottawa Edge,Rainbow-I-Classic,967.599,45.31772628,-75.756713246,9.246,132.418,2021-07-29 19:44:40.737654
Ottawa Edge,Rainbow-I-Classic,973.89,45.315275261,-75.757736711,6.335,337.359,2021-07-29 19:41:56.250715
Georges Home,Rainbow-I-Classic,995.802,45.317165905,-75.757865878,3.196,127.974,2021-07-29 19:36:20.556686
Georges Home,Rainbow-I-Classic,995.038,45.317583973,-75.756766399,3.457,137.202,2021-07-29 19:35:17.166560
Ottawa Edge,Rainbow-I-Classic,14.782,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:38.311822
Toronto Edge,Rainbow-I-Classic,19.704,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:05.166969
Georges Home,Rainbow-I-Classic,993.603,45.315679148,-75.75843739,3.196,291.124,2021-07-29 19:37:11.986227
Toronto Edge,Rainbow-I-Classic,967.841,45.315765012,-75.757465828,13.776,286.794,2021-07-29 19:44:24.734860
Toronto Edge,Rainbow-I-Classic,981.016,45.316438155,-75.758146932,7.459,206.207,2021-07-29 19:41:30.037849
Toronto Edge,Rainbow-I-Classic,991.822,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:31.992519
Georges Home,Rainbow-I-Classic,964.33,45.317062525,-75.756935269,15.39,168.88,2021-07-29 19:44:34.871228
Ottawa Edge,Rainbow-I-Classic,977.085,45.317635543,-75.757694067,7.555,83.112,2021-07-29 19:41:11.734889
Georges Home,Rainbow-I-Classic,983.096,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.628983
Ottawa Edge,Rainbow-I-Classic,2.063,45.315561391,-75.758471713,3.56,304.363,2021-07-29 19:33:29.126462
Toronto Edge,Rainbow-I-Classic,999.25,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:56.160976
Georges Home,Rainbow-I-Classic,985.024,45.315281462,-75.757733573,6.517,336.7,2021-07-29 19:40:16.868613
Georges Home,Rainbow-I-Classic,11.558,45.31748653,-75.757737804,3.911,96.66,2021-07-29 19:32:26.575742
Toronto Edge,Rainbow-I-Classic,981.258,45.315258201,-75.757807928,6.454,338.693,2021-07-29 19:41:54.196851
Ottawa Edge,Rainbow-I-Classic,963.838,45.318067723,-75.757534804,2.192,57.768,2021-07-29 19:44:52.374096
Ottawa Edge,Rainbow-I-Classic,989.419,45.315345612,-75.757628222,3.508,330.629,2021-07-29 19:37:43.163612
Toronto Edge,Rainbow-I-Classic,965.641,45.316275286,-75.757256745,15.462,236.115,2021-07-29 19:44:28.553811
Toronto Edge,Rainbow-I-Classic,2.378,45.317985436,-75.756981488,2.971,101.379,2021-07-29 19:35:37.053355
Toronto Edge,Rainbow-I-Classic,994.561,45.317515133,-75.756785225,3.75,140.569,2021-07-29 19:38:51.228434
Georges Home,Rainbow-I-Classic,980.61,45.317810953,-75.756669696,3.184,131.318,2021-07-29 19:39:01.761507
Toronto Edge,Rainbow-I-Classic,974.006,45.317781156,-75.757619331,8.285,72.813,2021-07-29 19:42:48.697131
Georges Home,Rainbow-I-Classic,8.928,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:00.564830
Toronto Edge,Rainbow-I-Classic,975.161,45.317347644,-75.756841516,8.362,149.555,2021-07-29 19:42:27.190919
Ottawa Edge,Rainbow-I-Classic,962.834,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:57.422666
Georges Home,Rainbow-I-Classic,3.681,45.316050005,-75.757368941,3.19,257.654,2021-07-29 19:34:23.673691
Georges Home,Rainbow-I-Classic,966.775,45.316563434,-75.758115557,15.825,192.354,2021-07-29 19:44:01.919296
Georges Home,Rainbow-I-Classic,964.397,45.317314561,-75.756832292,14.662,152.668,2021-07-29 19:44:36.562660
Georges Home,Rainbow-I-Classic,983.571,45.316146954,-75.757315981,8.362,248.368,2021-07-29 19:40:30.672140
Georges Home,Rainbow-I-Classic,12.49,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:33.478825
Ottawa Edge,Rainbow-I-Classic,15.296,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:29.527278
Toronto Edge,Rainbow-I-Classic,981.285,45.316621218,-75.757128669,7.907,203.883,2021-07-29 19:40:37.606484
Georges Home,Rainbow-I-Classic,2.873,45.316240976,-75.757294017,3.468,238.856,2021-07-29 19:34:30.616758
Georges Home,Rainbow-I-Classic,9.606,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:02.812982
Georges Home,Rainbow-I-Classic,14.996,45.315655287,-75.758446614,3.725,293.818,2021-07-29 19:33:25.644709
Ottawa Edge,Rainbow-I-Classic,9.894,45.316808766,-75.758003174,3.451,165.688,2021-07-29 19:32:46.432429
Toronto Edge,Rainbow-I-Classic,998.061,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:16.671969
Georges Home,Rainbow-I-Classic,9.748,45.316228076,-75.758218716,3.196,229.52,2021-07-29 19:33:05.949515
Georges Home,Rainbow-I-Classic,963.918,45.317913005,-75.75686415,8.16,112.845,2021-07-29 19:44:43.242618
Toronto Edge,Rainbow-I-Classic,979.257,45.315580499,-75.75847485,6.81,302.262,2021-07-29 19:41:43.642292
Georges Home,Rainbow-I-Classic,978.588,45.317369405,-75.757787817,7.896,107.604,2021-07-29 19:41:16.175018
Ottawa Edge,Rainbow-I-Classic,3.91,45.31675125,-75.757084931,3.309,192.337,2021-07-29 19:34:49.047568
Toronto Edge,Rainbow-I-Classic,972.837,45.315671215,-75.758474473,11.879,292.205,2021-07-29 19:43:08.595299
Ottawa Edge,Rainbow-I-Classic,4.435,45.316572807,-75.757156719,3.293,207.924,2021-07-29 19:34:42.377017
Ottawa Edge,Rainbow-I-Classic,965.124,45.315544231,-75.757559386,11.114,309.6,2021-07-29 19:44:23.346325
Toronto Edge,Rainbow-I-Classic,976.992,45.316331724,-75.757244194,8.083,230.484,2021-07-29 19:42:12.475341
Georges Home,Rainbow-I-Classic,984.569,45.317269424,-75.756888203,3.911,153.309,2021-07-29 19:38:43.496144
Ottawa Edge,Rainbow-I-Classic,989.11,45.315300222,-75.757677855,3.627,335.132,2021-07-29 19:37:41.384683
Georges Home,Rainbow-I-Classic,982.172,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:21.941999
Ottawa Edge,Rainbow-I-Classic,988.031,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:58.607893
Toronto Edge,Rainbow-I-Classic,996.971,45.31766852,-75.756719711,3.56,135.155,2021-07-29 19:38:57.177612
Ottawa Edge,Rainbow-I-Classic,968.26,45.315702372,-75.757481515,13.412,293.379,2021-07-29 19:43:23.201847
Georges Home,Rainbow-I-Classic,985.717,45.317003412,-75.756985094,4.009,172.052,2021-07-29 19:38:36.098245
Toronto Edge,Rainbow-I-Classic,20.827,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.260563
Toronto Edge,Rainbow-I-Classic,2.15,45.317972782,-75.756981488,3.312,101.862,2021-07-29 19:39:12.041171
Toronto Edge,Rainbow-I-Classic,9.945,45.315480145,-75.757565851,3.56,316.551,2021-07-29 19:34:04.446999
Toronto Edge,Rainbow-I-Classic,992.551,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.823442
Georges Home,Rainbow-I-Classic,983.534,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:40.373547
Georges Home,Rainbow-I-Classic,970.976,45.31693602,-75.757013143,8.174,177.177,2021-07-29 19:42:21.917237
Toronto Edge,Rainbow-I-Classic,965.776,45.315544231,-75.757559386,11.114,309.6,2021-07-29 19:44:22.928634
Georges Home,Rainbow-I-Classic,994.963,45.317474255,-75.757747217,3.644,97.657,2021-07-29 19:36:10.063201
Toronto Edge,Rainbow-I-Classic,0.006,45.317900108,-75.757587955,2.96,64.818,2021-07-29 19:35:55.895741
Georges Home,Rainbow-I-Classic,11.538,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:46.626114
Georges Home,Rainbow-I-Classic,988.933,45.317929917,-75.757569318,3.056,63.757,2021-07-29 19:39:31.999127
Toronto Edge,Rainbow-I-Classic,980.962,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:46.278180
Ottawa Edge,Rainbow-I-Classic,980.878,45.315408066,-75.758438333,7.524,321.2,2021-07-29 19:40:07.562455
Toronto Edge,Rainbow-I-Classic,980.747,45.315299501,-75.758138722,6.7,332.748,2021-07-29 19:41:50.651070
Toronto Edge,Rainbow-I-Classic,8.065,45.31723184,-75.756897616,3.293,155.951,2021-07-29 19:35:04.719571
Toronto Edge,Rainbow-I-Classic,995.966,45.317086111,-75.757900202,3.281,136.18,2021-07-29 19:36:23.375230
Georges Home,Rainbow-I-Classic,1.893,45.31575381,-75.758406017,3.196,282.692,2021-07-29 19:33:22.695698
Georges Home,Rainbow-I-Classic,972.078,45.316448976,-75.757197319,14.407,219.487,2021-07-29 19:43:28.999931
Ottawa Edge,Rainbow-I-Classic,982.532,45.317104966,-75.757897065,7.822,134.159,2021-07-29 19:41:20.349781
Toronto Edge,Rainbow-I-Classic,993.95,45.317785897,-75.756675972,3.537,132.034,2021-07-29 19:39:00.906439
Toronto Edge,Rainbow-I-Classic,8.899,45.316290715,-75.758203029,3.633,222.554,2021-07-29 19:33:04.054379
Georges Home,Rainbow-I-Classic,972.015,45.315945161,-75.758340509,6.944,261.195,2021-07-29 19:41:38.269576
Toronto Edge,Rainbow-I-Classic,13.66,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:48.459508
Toronto Edge,Rainbow-I-Classic,991.947,45.315735461,-75.758421704,3.575,284.801,2021-07-29 19:37:09.583311
Ottawa Edge,Rainbow-I-Classic,8.904,45.317756215,-75.756697746,3.19,131.951,2021-07-29 19:35:22.868857
Georges Home,Rainbow-I-Classic,988.592,45.317944387,-75.756857874,3.365,112.047,2021-07-29 19:39:09.044968
Ottawa Edge,Rainbow-I-Classic,993.244,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:19.437723
Georges Home,Rainbow-I-Classic,10.528,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:01.687522
Ottawa Edge,Rainbow-I-Classic,10.525,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:16.615018
Georges Home,Rainbow-I-Classic,985.116,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:17.548967
Georges Home,Rainbow-I-Classic,986.022,45.31714255,-75.757887652,8.702,130.186,2021-07-29 19:39:43.458909
Ottawa Edge,Rainbow-I-Classic,971.848,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:47.395091
Toronto Edge,Rainbow-I-Classic,12.159,45.316932471,-75.757959438,3.735,152.388,2021-07-29 19:32:42.676201
Ottawa Edge,Rainbow-I-Classic,971.176,45.315451909,-75.757596847,9.155,319.282,2021-07-29 19:44:21.560783
Georges Home,Rainbow-I-Classic,11.148,45.317561698,-75.757718979,3.82,89.576,2021-07-29 19:32:23.822420
Georges Home,Rainbow-I-Classic,970.95,45.315350207,-75.757662168,8.082,329.773,2021-07-29 19:43:18.336867
Ottawa Edge,Rainbow-I-Classic,977.208,45.317763875,-75.75763483,6.692,73.587,2021-07-29 19:41:10.157748
Georges Home,Rainbow-I-Classic,982.912,45.317068956,-75.757918839,8.777,137.818,2021-07-29 19:39:44.778866
Ottawa Edge,Rainbow-I-Classic,9.579,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:01.389216
Ottawa Edge,Rainbow-I-Classic,2.779,45.316060965,-75.758284413,3.105,248.179,2021-07-29 19:36:58.600520
Georges Home,Rainbow-I-Classic,5.026,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:08.596144
Georges Home,Rainbow-I-Classic,985.43,45.317422811,-75.756822689,3.4,144.903,2021-07-29 19:38:48.790481
Georges Home,Rainbow-I-Classic,993.743,45.318025323,-75.757454549,3.328,65.5,2021-07-29 19:39:23.061521
Ottawa Edge,Rainbow-I-Classic,971.419,45.317955627,-75.757000125,6.593,101.186,2021-07-29 19:42:39.050694
Ottawa Edge,Rainbow-I-Classic,964.095,45.317186229,-75.75689153,15.038,160.124,2021-07-29 19:44:35.767224
Toronto Edge,Rainbow-I-Classic,992.017,45.316760607,-75.758037498,8.811,170.798,2021-07-29 19:39:48.870346
Georges Home,Rainbow-I-Classic,987.654,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.524374
Georges Home,Rainbow-I-Classic,993.252,45.316665137,-75.758050237,3.457,181.315,2021-07-29 19:36:37.283068
Georges Home,Rainbow-I-Classic,999.152,45.318024848,-75.757191632,3.043,84.403,2021-07-29 19:35:42.732467
Ottawa Edge,Rainbow-I-Classic,995.683,45.316067286,-75.757353443,3.725,256.108,2021-07-29 19:38:06.003212
Ottawa Edge,Rainbow-I-Classic,998.286,45.317911366,-75.75674976,2.646,121.272,2021-07-29 19:35:28.351657
Georges Home,Rainbow-I-Classic,12.822,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:03.895224
Ottawa Edge,Rainbow-I-Classic,978.742,45.317475849,-75.75677914,8.186,143.666,2021-07-29 19:40:49.400114
Toronto Edge,Rainbow-I-Classic,983.134,45.315470764,-75.75759371,6.738,317.247,2021-07-29 19:40:20.884136
Georges Home,Rainbow-I-Classic,998.011,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:13.415124
Georges Home,Rainbow-I-Classic,967.062,45.316181491,-75.7582654,14.746,234.751,2021-07-29 19:44:05.286729
Toronto Edge,Rainbow-I-Classic,4.928,45.316690184,-75.757112981,3.644,197.449,2021-07-29 19:34:47.624174
Georges Home,Rainbow-I-Classic,975.471,45.317823576,-75.756719141,7.365,127.206,2021-07-29 19:42:34.958876
Georges Home,Rainbow-I-Classic,990.951,45.315470801,-75.758475227,7.73,314.426,2021-07-29 19:40:06.552064
Toronto Edge,Rainbow-I-Classic,980.24,45.315699451,-75.758443477,7.203,288.904,2021-07-29 19:41:42.082632
Toronto Edge,Rainbow-I-Classic,12.314,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:57.577085
Georges Home,Rainbow-I-Classic,6.015,45.316658928,-75.757122394,3.468,200.277,2021-07-29 19:34:46.028569
Ottawa Edge,Rainbow-I-Classic,993.287,45.315447445,-75.758497,3.022,317.137,2021-07-29 19:37:20.563468
Georges Home,Rainbow-I-Classic,971.02,45.316123605,-75.758268726,7.192,241.188,2021-07-29 19:41:34.431273
Georges Home,Rainbow-I-Classic,18.456,45.317803159,-75.757640916,6.234,69.846,2021-07-29 19:39:35.463408
Georges Home,Rainbow-I-Classic,962.087,45.318028186,-75.757321522,7.519,74.815,2021-07-29 19:44:48.209211
Georges Home,Rainbow-I-Classic,964.355,45.316140627,-75.757315981,15.383,249.043,2021-07-29 19:44:28.111657
Georges Home,Rainbow-I-Classic,964.205,45.317643338,-75.756722849,11.149,136.405,2021-07-29 19:44:39.910868
Georges Home,Rainbow-I-Classic,968.869,45.316575836,-75.758109282,14.407,190.994,2021-07-29 19:43:00.078311
Georges Home,Rainbow-I-Classic,977.497,45.31786095,-75.757585006,6.116,67.991,2021-07-29 19:41:07.739328
Ottawa Edge,Rainbow-I-Classic,991.885,45.31796806,-75.756944404,3.335,104.771,2021-07-29 19:39:11.016618
Georges Home,Rainbow-I-Classic,3.678,45.316444103,-75.75813752,3.644,205.562,2021-07-29 19:32:58.220386
Ottawa Edge,Rainbow-I-Classic,991.148,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:05.341364
Toronto Edge,Rainbow-I-Classic,972.546,45.315310329,-75.758120087,8.582,331.569,2021-07-29 19:43:13.755689
Georges Home,Rainbow-I-Classic,997.897,45.317693575,-75.756713436,3.293,134.173,2021-07-29 19:35:21.105389
Toronto Edge,Rainbow-I-Classic,17.41,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:44.806411
Ottawa Edge,Rainbow-I-Classic,10.001,45.315605297,-75.757531338,3.633,303.277,2021-07-29 19:34:09.136539
Ottawa Edge,Rainbow-I-Classic,9.384,45.315864987,-75.75836542,3.014,270.185,2021-07-29 19:33:19.126252
Toronto Edge,Rainbow-I-Classic,7.532,45.315655287,-75.758446614,3.725,293.818,2021-07-29 19:33:26.000079
Toronto Edge,Rainbow-I-Classic,979.464,45.317909857,-75.756839427,6.957,114.774,2021-07-29 19:40:56.937326
Georges Home,Rainbow-I-Classic,6.389,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:28.968252
Georges Home,Rainbow-I-Classic,8.887,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:22.590264
Ottawa Edge,Rainbow-I-Classic,8.866,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:07.697182
Georges Home,Rainbow-I-Classic,986.003,45.315813676,-75.757444054,3.82,281.851,2021-07-29 19:37:57.813816
Georges Home,Rainbow-I-Classic,991.898,45.316060965,-75.758284413,3.105,248.179,2021-07-29 19:36:59.135718
Georges Home,Rainbow-I-Classic,965.904,45.317039043,-75.756953906,14.069,170.158,2021-07-29 19:43:34.104635
Toronto Edge,Rainbow-I-Classic,21.213,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:22.983492
Ottawa Edge,Rainbow-I-Classic,967.523,45.317549548,-75.757731529,14.292,90.4,2021-07-29 19:43:54.265845
Toronto Edge,Rainbow-I-Classic,3.938,45.31621592,-75.757300293,3.484,241.372,2021-07-29 19:34:29.870829
Georges Home,Rainbow-I-Classic,994.294,45.315447445,-75.758497,3.022,317.137,2021-07-29 19:37:19.662724
Georges Home,Rainbow-I-Classic,983.654,45.316687013,-75.758068684,8.889,178.8,2021-07-29 19:39:50.541104
Toronto Edge,Rainbow-I-Classic,968.184,45.315373689,-75.757643532,8.323,327.376,2021-07-29 19:44:21.122074
Toronto Edge,Rainbow-I-Classic,5.026,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:06.985694
Toronto Edge,Rainbow-I-Classic,980.041,45.316500795,-75.758131245,7.555,199.276,2021-07-29 19:41:29.003181
Toronto Edge,Rainbow-I-Classic,998.95,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:52.891517
Georges Home,Rainbow-I-Classic,967.673,45.318015563,-75.757272076,8.249,78.931,2021-07-29 19:43:47.954597
Georges Home,Rainbow-I-Classic,996.086,45.317344349,-75.757794092,3.365,110.122,2021-07-29 19:36:14.182937
Ottawa Edge,Rainbow-I-Classic,960.457,45.316799535,-75.757053744,13.94,188.722,2021-07-29 19:43:31.534216
Georges Home,Rainbow-I-Classic,995.699,45.316738848,-75.757091207,3.659,193.344,2021-07-29 19:38:27.902809
Ottawa Edge,Rainbow-I-Classic,17.221,45.317524114,-75.757728392,3.996,93.089,2021-07-29 19:32:24.344586
Georges Home,Rainbow-I-Classic,988.606,45.31766852,-75.756719711,3.56,135.155,2021-07-29 19:38:56.885438
Toronto Edge,Rainbow-I-Classic,991.478,45.317905039,-75.75674976,3.044,121.52,2021-07-29 19:39:06.100535
Georges Home,Rainbow-I-Classic,971.835,45.316247184,-75.758221853,7.267,227.399,2021-07-29 19:41:33.052178
Ottawa Edge,Rainbow-I-Classic,0.175,45.315765143,-75.758399931,3.475,281.407,2021-07-29 19:37:08.676535
Georges Home,Rainbow-I-Classic,966.075,45.315335668,-75.758271555,8.36,328.745,2021-07-29 19:44:13.871872
Ottawa Edge,Rainbow-I-Classic,995.887,45.316276993,-75.758203217,3.196,224.079,2021-07-29 19:36:50.861101
Ottawa Edge,Rainbow-I-Classic,992.105,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.339106
Georges Home,Rainbow-I-Classic,974.764,45.316500795,-75.758131245,7.555,199.276,2021-07-29 19:41:28.642702
Georges Home,Rainbow-I-Classic,997.183,45.317109593,-75.757881566,3.575,133.873,2021-07-29 19:36:21.576252
Ottawa Edge,Rainbow-I-Classic,10.535,45.317264302,-75.757822141,3.911,118.1,2021-07-29 19:32:32.805265
Toronto Edge,Rainbow-I-Classic,9.224,45.315994893,-75.758318547,3.033,255.603,2021-07-29 19:33:14.105876
Georges Home,Rainbow-I-Classic,968.609,45.317494578,-75.756772864,12.793,142.744,2021-07-29 19:43:37.845291
Ottawa Edge,Rainbow-I-Classic,979.581,45.318011,-75.757389604,6.344,70.765,2021-07-29 19:41:03.705037
Ottawa Edge,Rainbow-I-Classic,995.593,45.315943587,-75.758328148,3.384,261.33,2021-07-29 19:37:03.106694
Georges Home,Rainbow-I-Classic,988.0,45.316875081,-75.757044331,4.009,181.747,2021-07-29 19:38:31.966467
Ottawa Edge,Rainbow-I-Classic,6.45,45.316805988,-75.757056882,3.56,187.974,2021-07-29 19:34:51.096489
Toronto Edge,Rainbow-I-Classic,982.075,45.317267723,-75.756872704,8.713,154.266,2021-07-29 19:40:47.426222
Ottawa Edge,Rainbow-I-Classic,986.612,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:56.307974
Toronto Edge,Rainbow-I-Classic,970.354,45.317996518,-75.757170047,8.025,87.13,2021-07-29 19:43:46.694400
Ottawa Edge,Rainbow-I-Classic,992.531,45.315253669,-75.757876007,3.704,338.754,2021-07-29 19:37:36.161351
Georges Home,Rainbow-I-Classic,7.638,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:56.243688
Toronto Edge,Rainbow-I-Classic,978.534,45.315517728,-75.757556438,7.1,312.545,2021-07-29 19:42:00.983386
