Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium2,4.437,45.31542528,-75.757590762,3.226,322.28,2021-07-29 19:34:02.714760
Ottawa Edge,Dilithium2,988.318,45.317109593,-75.757881566,3.575,133.873,2021-07-29 19:36:21.575790
Ottawa Edge,Dilithium2,999.702,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:07.746054
Georges Home,Dilithium2,2.026,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:02.020537
Georges Home,Dilithium2,977.586,45.317238167,-75.756897616,3.81,155.419,2021-07-29 19:38:42.790029
Georges Home,Dilithium2,977.161,45.317526066,-75.757750166,9.054,92.225,2021-07-29 19:39:39.075287
Toronto Edge,Dilithium2,966.444,45.317427438,-75.75680719,8.376,145.47,2021-07-29 19:42:29.216524
Toronto Edge,Dilithium2,999.878,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:11.405622
Georges Home,Dilithium2,976.211,45.317955436,-75.756894958,3.457,108.894,2021-07-29 19:39:09.448124
Toronto Edge,Dilithium2,986.927,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:34.328204
Georges Home,Dilithium2,984.548,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:34.904861
Georges Home,Dilithium2,987.168,45.317134649,-75.757875291,3.105,131.232,2021-07-29 19:36:20.728353
Ottawa Edge,Dilithium2,994.132,45.316075061,-75.757362666,3.105,255.086,2021-07-29 19:34:24.215059
Toronto Edge,Dilithium2,967.507,45.316699541,-75.758065546,14.231,177.424,2021-07-29 19:42:59.146150
Georges Home,Dilithium2,993.989,45.316984431,-75.756985094,3.659,173.814,2021-07-29 19:34:56.710883
Ottawa Edge,Dilithium2,966.781,45.315275261,-75.757736711,6.335,337.359,2021-07-29 19:41:55.528074
Georges Home,Dilithium2,984.993,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:11.625064
Toronto Edge,Dilithium2,9.811,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.567899
Ottawa Edge,Dilithium2,987.483,45.317432044,-75.757772129,8.063,101.382,2021-07-29 19:41:14.834633
Ottawa Edge,Dilithium2,990.627,45.316597862,-75.757150444,3.209,205.563,2021-07-29 19:34:43.717556
Ottawa Edge,Dilithium2,963.852,45.318018901,-75.757401966,6.472,69.507,2021-07-29 19:42:43.224958
Ottawa Edge,Dilithium2,966.602,45.315918399,-75.757400317,8.258,271.253,2021-07-29 19:42:06.488915
Toronto Edge,Dilithium2,11.592,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:57.391217
Toronto Edge,Dilithium2,994.163,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:52.787360
Ottawa Edge,Dilithium2,979.243,45.317785897,-75.756675972,3.537,132.034,2021-07-29 19:39:00.482241
Toronto Edge,Dilithium2,999.524,45.317820188,-75.757619142,3.293,69.485,2021-07-29 19:35:59.003395
Ottawa Edge,Dilithium2,972.258,45.31714255,-75.757887652,8.702,130.186,2021-07-29 19:39:44.399407
Georges Home,Dilithium2,980.258,45.317929917,-75.757569318,3.056,63.757,2021-07-29 19:39:31.217252
Toronto Edge,Dilithium2,990.256,45.315447445,-75.758497,3.022,317.137,2021-07-29 19:37:19.474161
Ottawa Edge,Dilithium2,973.253,45.316424046,-75.757206732,7.934,221.817,2021-07-29 19:40:34.936352
Ottawa Edge,Dilithium2,970.908,45.317104966,-75.757897065,7.822,134.159,2021-07-29 19:41:19.678259
Ottawa Edge,Dilithium2,1.378,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:07.220321
Ottawa Edge,Dilithium2,976.998,45.317803159,-75.757640916,6.234,69.846,2021-07-29 19:39:35.339802
Toronto Edge,Dilithium2,999.191,45.315536457,-75.757550163,3.633,310.571,2021-07-29 19:34:06.510420
Toronto Edge,Dilithium2,970.404,45.317956452,-75.757522821,6.027,64.874,2021-07-29 19:42:46.052038
Georges Home,Dilithium2,981.35,45.315905998,-75.757406592,3.633,272.482,2021-07-29 19:38:00.448655
Toronto Edge,Dilithium2,967.076,45.317931955,-75.756913595,6.642,108.463,2021-07-29 19:42:37.532595
Ottawa Edge,Dilithium2,997.753,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.248377
Toronto Edge,Dilithium2,982.568,45.316388289,-75.757234781,3.735,224.794,2021-07-29 19:38:15.316828
Toronto Edge,Dilithium2,970.551,45.315708699,-75.757481515,8.095,292.689,2021-07-29 19:42:03.904972
Georges Home,Dilithium2,982.304,45.316837497,-75.757053744,4.009,185.022,2021-07-29 19:38:30.811364
Georges Home,Dilithium2,1.342,45.316832248,-75.757984538,3.633,163.234,2021-07-29 19:32:46.043234
Ottawa Edge,Dilithium2,3.166,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:44.755758
Georges Home,Dilithium2,989.871,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:57.704375
Toronto Edge,Dilithium2,3.423,45.315635106,-75.757512702,3.366,300.272,2021-07-29 19:34:09.231613
Georges Home,Dilithium2,977.127,45.318000362,-75.757513408,2.755,62.816,2021-07-29 19:39:24.458884
Toronto Edge,Dilithium2,973.793,45.317630936,-75.756729125,7.675,136.725,2021-07-29 19:42:32.259585
Ottawa Edge,Dilithium2,983.231,45.316295841,-75.757269106,3.834,233.642,2021-07-29 19:38:13.191330
Toronto Edge,Dilithium2,973.099,45.316500795,-75.758131245,7.555,199.276,2021-07-29 19:41:28.587759
Ottawa Edge,Dilithium2,996.658,45.316302042,-75.757265968,3.468,233.065,2021-07-29 19:34:32.849291
Ottawa Edge,Dilithium2,965.59,45.316860852,-75.75703197,7.907,183.601,2021-07-29 19:42:21.127723
Ottawa Edge,Dilithium2,1.132,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:29.167142
Ottawa Edge,Dilithium2,974.359,45.316322225,-75.758199891,8.362,219.051,2021-07-29 19:39:54.512198
Georges Home,Dilithium2,978.226,45.317003412,-75.756985094,4.009,172.052,2021-07-29 19:38:36.091984
Toronto Edge,Dilithium2,994.152,45.317499311,-75.757740942,3.644,95.251,2021-07-29 19:36:09.083939
Georges Home,Dilithium2,978.141,45.31796806,-75.756944404,3.335,104.771,2021-07-29 19:39:11.410839
Toronto Edge,Dilithium2,970.385,45.317056428,-75.757921976,13.88,139.155,2021-07-29 19:42:55.859720
Toronto Edge,Dilithium2,966.312,45.316860852,-75.75703197,7.907,183.601,2021-07-29 19:42:20.891585
Toronto Edge,Dilithium2,992.494,45.317883162,-75.756731313,2.638,123.747,2021-07-29 19:35:27.340142
Georges Home,Dilithium2,2.995,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:52.884659
Ottawa Edge,Dilithium2,964.791,45.31531275,-75.757674718,6.298,333.78,2021-07-29 19:41:57.036686
Toronto Edge,Dilithium2,6.892,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:00.652786
Georges Home,Dilithium2,972.495,45.317505638,-75.757740942,8.163,94.6,2021-07-29 19:41:13.642661
Ottawa Edge,Dilithium2,978.397,45.315408066,-75.758438333,7.524,321.2,2021-07-29 19:40:08.511700
Ottawa Edge,Dilithium2,982.726,45.31610487,-75.75734403,3.81,252.27,2021-07-29 19:38:06.629943
Georges Home,Dilithium2,959.409,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:46.513035
Georges Home,Dilithium2,992.47,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:26.610742
Ottawa Edge,Dilithium2,5.059,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.706824
Georges Home,Dilithium2,972.671,45.316760607,-75.758037498,8.811,170.798,2021-07-29 19:39:48.665373
Toronto Edge,Dilithium2,986.038,45.315826209,-75.758371883,3.468,274.514,2021-07-29 19:37:07.083310
Toronto Edge,Dilithium2,986.435,45.317959599,-75.757547544,1.718,63.094,2021-07-29 19:39:30.345657
Toronto Edge,Dilithium2,6.408,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:33.607895
Toronto Edge,Dilithium2,989.239,45.315735461,-75.758421704,3.575,284.801,2021-07-29 19:37:09.302478
Georges Home,Dilithium2,969.704,45.317112762,-75.756925856,8.713,164.836,2021-07-29 19:40:44.845127
Ottawa Edge,Dilithium2,28.107,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:48.590906
Ottawa Edge,Dilithium2,997.395,45.318004355,-75.757080379,2.675,93.373,2021-07-29 19:35:39.998325
Georges Home,Dilithium2,989.282,45.315943587,-75.758328148,3.384,261.33,2021-07-29 19:37:03.116230
Georges Home,Dilithium2,998.994,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:17.567923
Toronto Edge,Dilithium2,983.733,45.315282157,-75.758052196,6.794,334.839,2021-07-29 19:41:51.410431
Georges Home,Dilithium2,982.125,45.318023369,-75.757231854,3.441,81.52,2021-07-29 19:39:17.687979
Toronto Edge,Dilithium2,994.072,45.317086111,-75.757900202,3.281,136.18,2021-07-29 19:36:22.613589
Ottawa Edge,Dilithium2,981.37,45.317483876,-75.756794639,3.667,142.16,2021-07-29 19:38:50.794517
Toronto Edge,Dilithium2,988.961,45.317422811,-75.756822689,3.4,144.903,2021-07-29 19:38:48.545199
Ottawa Edge,Dilithium2,984.949,45.317023472,-75.75791589,3.196,142.847,2021-07-29 19:36:25.006952
Ottawa Edge,Dilithium2,978.056,45.316646526,-75.757128669,3.105,201.323,2021-07-29 19:38:25.156695
Toronto Edge,Dilithium2,11.038,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:41.999740
Ottawa Edge,Dilithium2,996.486,45.316240976,-75.757294017,3.468,238.856,2021-07-29 19:34:30.591047
Georges Home,Dilithium2,972.059,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:41.126212
Toronto Edge,Dilithium2,8.102,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:22.392640
Toronto Edge,Dilithium2,20.721,45.31785157,-75.757612867,3.226,67.22,2021-07-29 19:35:57.826765
Georges Home,Dilithium2,999.793,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:01.011265
Toronto Edge,Dilithium2,973.397,45.31540035,-75.757600174,6.084,324.913,2021-07-29 19:41:58.460276
Ottawa Edge,Dilithium2,983.418,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:08.294693
Ottawa Edge,Dilithium2,999.576,45.315283888,-75.758219162,3.094,334.454,2021-07-29 19:33:43.116718
Georges Home,Dilithium2,977.672,45.317040996,-75.75697568,4.009,169.006,2021-07-29 19:38:36.631516
Ottawa Edge,Dilithium2,990.839,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:26.107950
Georges Home,Dilithium2,6.484,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:13.314314
Ottawa Edge,Dilithium2,2.212,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.720890
Ottawa Edge,Dilithium2,998.282,45.31526327,-75.758104777,3.067,336.822,2021-07-29 19:33:45.660692
Georges Home,Dilithium2,982.971,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:11.184245
Georges Home,Dilithium2,974.754,45.31714255,-75.757887652,8.702,130.186,2021-07-29 19:39:43.422183
Georges Home,Dilithium2,967.07,45.317763989,-75.75670697,7.509,130.916,2021-07-29 19:42:33.516344
Georges Home,Dilithium2,996.989,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:04.348488
Georges Home,Dilithium2,997.157,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:12.857340
Ottawa Edge,Dilithium2,5.439,45.316135754,-75.758256176,3.105,239.818,2021-07-29 19:33:09.011467
Ottawa Edge,Dilithium2,982.844,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.514254
Georges Home,Dilithium2,995.073,45.31752766,-75.756782088,3.293,139.912,2021-07-29 19:35:14.836203
Ottawa Edge,Dilithium2,995.396,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.305276
Georges Home,Dilithium2,987.369,45.317920841,-75.756774482,2.334,119.088,2021-07-29 19:35:29.812176
Ottawa Edge,Dilithium2,964.002,45.315991993,-75.757369131,8.271,263.893,2021-07-29 19:42:07.191190
Georges Home,Dilithium2,7.588,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:00.510386
Toronto Edge,Dilithium2,967.133,45.317763989,-75.75670697,7.509,130.916,2021-07-29 19:42:33.772800
Ottawa Edge,Dilithium2,975.645,45.317172232,-75.757865878,7.822,127.286,2021-07-29 19:41:19.160914
Toronto Edge,Dilithium2,8.699,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:54.695643
Georges Home,Dilithium2,970.511,45.317302138,-75.757819004,7.907,114.097,2021-07-29 19:41:16.250441
Ottawa Edge,Dilithium2,3.107,45.316777509,-75.758012587,3.372,169.082,2021-07-29 19:32:47.975871
Georges Home,Dilithium2,991.467,45.31794914,-75.756845513,2.219,112.777,2021-07-29 19:35:32.877501
Georges Home,Dilithium2,974.801,45.316646526,-75.757128669,3.105,201.323,2021-07-29 19:38:24.365641
Ottawa Edge,Dilithium2,972.741,45.316621218,-75.757128669,7.907,203.883,2021-07-29 19:40:38.541019
Toronto Edge,Dilithium2,5.378,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:08.575329
Ottawa Edge,Dilithium2,985.528,45.317048527,-75.757909615,3.117,140.175,2021-07-29 19:36:23.866377
Georges Home,Dilithium2,981.933,45.31766852,-75.756719711,3.56,135.155,2021-07-29 19:38:56.676729
Toronto Edge,Dilithium2,4.035,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:53.168750
Georges Home,Dilithium2,963.654,45.317988743,-75.757160823,6.746,88.128,2021-07-29 19:42:40.447948
Georges Home,Dilithium2,12.36,45.317121869,-75.757872153,4.009,132.674,2021-07-29 19:32:36.647590
Ottawa Edge,Dilithium2,19.696,45.31527284,-75.75818208,2.85,335.68,2021-07-29 19:33:44.073042
Ottawa Edge,Dilithium2,6.066,45.315944782,-75.758331097,3.033,261.206,2021-07-29 19:33:15.638260
Georges Home,Dilithium2,988.934,45.316295841,-75.757269106,3.834,233.642,2021-07-29 19:38:12.252840
Ottawa Edge,Dilithium2,980.112,45.316480611,-75.757197319,3.644,216.208,2021-07-29 19:38:18.700049
Toronto Edge,Dilithium2,1.635,45.315932627,-75.757412678,3.553,269.491,2021-07-29 19:34:20.389041
Ottawa Edge,Dilithium2,964.059,45.317280378,-75.756872704,8.362,153.23,2021-07-29 19:42:27.132193
Ottawa Edge,Dilithium2,992.584,45.317969664,-75.75690732,2.971,107.446,2021-07-29 19:35:35.049010
Ottawa Edge,Dilithium2,966.377,45.317931955,-75.756913595,6.642,108.463,2021-07-29 19:42:37.748532
Toronto Edge,Dilithium2,989.869,45.315470801,-75.758475227,7.73,314.426,2021-07-29 19:40:06.657336
Toronto Edge,Dilithium2,984.216,45.316566732,-75.757162994,3.293,208.353,2021-07-29 19:38:21.318771
Ottawa Edge,Dilithium2,980.938,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:04.459566
Georges Home,Dilithium2,971.419,45.317679347,-75.756701074,7.784,135.803,2021-07-29 19:40:53.280601
Toronto Edge,Dilithium2,990.232,45.317361746,-75.756850739,3.56,147.94,2021-07-29 19:38:47.498310
Ottawa Edge,Dilithium2,981.438,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:57.485457
Toronto Edge,Dilithium2,988.364,45.316325531,-75.758178306,3.188,218.69,2021-07-29 19:36:48.632201
Toronto Edge,Dilithium2,969.229,45.315708699,-75.757481515,8.095,292.689,2021-07-29 19:42:03.215018
Georges Home,Dilithium2,977.789,45.318034513,-75.757321522,3.432,74.541,2021-07-29 19:39:20.375751
Georges Home,Dilithium2,982.019,45.315613329,-75.758477799,7.902,298.64,2021-07-29 19:40:05.560363
Ottawa Edge,Dilithium2,998.637,45.315474075,-75.758503086,3.184,314.221,2021-07-29 19:37:18.674964
Toronto Edge,Dilithium2,3.259,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:38.424700
Toronto Edge,Dilithium2,991.508,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:34.794493
Toronto Edge,Dilithium2,998.976,45.316862309,-75.757972177,3.02,160.016,2021-07-29 19:36:31.048595
Georges Home,Dilithium2,997.23,45.315907572,-75.757418953,3.644,272.092,2021-07-29 19:34:18.877882
Georges Home,Dilithium2,980.267,45.317944387,-75.756857874,3.365,112.047,2021-07-29 19:39:08.939883
Ottawa Edge,Dilithium2,11.3,45.316987209,-75.757931389,3.827,146.651,2021-07-29 19:32:40.718991
Georges Home,Dilithium2,963.135,45.317956452,-75.757522821,6.027,64.874,2021-07-29 19:42:45.812170
Ottawa Edge,Dilithium2,978.262,45.31540035,-75.757600174,6.084,324.913,2021-07-29 19:41:59.490344
Georges Home,Dilithium2,974.993,45.316913995,-75.757971988,9.065,154.31,2021-07-29 19:39:47.574789
Toronto Edge,Dilithium2,1.289,45.315253669,-75.757876007,3.704,338.754,2021-07-29 19:37:36.018732
Georges Home,Dilithium2,978.231,45.316971903,-75.756988231,8.538,174.847,2021-07-29 19:40:42.568430
Georges Home,Dilithium2,2.793,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:46.541750
Georges Home,Dilithium2,2.895,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:29.414828
Georges Home,Dilithium2,8.545,45.315808923,-75.757456415,3.461,282.166,2021-07-29 19:34:15.719878
Toronto Edge,Dilithium2,13.766,45.317228293,-75.757843915,3.901,121.577,2021-07-29 19:32:34.147748
Georges Home,Dilithium2,990.642,45.315318546,-75.758240747,3.949,330.615,2021-07-29 19:37:27.236298
Toronto Edge,Dilithium2,990.891,45.316862309,-75.757972177,3.02,160.016,2021-07-29 19:36:30.488445
Ottawa Edge,Dilithium2,998.021,45.315233208,-75.757916227,3.033,340.803,2021-07-29 19:33:51.119713
Ottawa Edge,Dilithium2,6.265,45.316290715,-75.758203029,3.633,222.554,2021-07-29 19:33:04.148802
Ottawa Edge,Dilithium2,5.024,45.316808766,-75.758003174,3.451,165.688,2021-07-29 19:32:46.346356
Ottawa Edge,Dilithium2,999.665,45.315409482,-75.758497,3.481,321.345,2021-07-29 19:33:34.067112
Georges Home,Dilithium2,971.471,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:47.216750
Georges Home,Dilithium2,988.087,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:07.438787
Ottawa Edge,Dilithium2,975.847,45.317929917,-75.757569318,3.056,63.757,2021-07-29 19:39:32.097973
Toronto Edge,Dilithium2,992.525,45.316665137,-75.758050237,3.457,181.315,2021-07-29 19:36:38.262422
Toronto Edge,Dilithium2,992.259,45.317883162,-75.756731313,2.638,123.747,2021-07-29 19:35:28.023161
Toronto Edge,Dilithium2,980.39,45.316146954,-75.757315981,8.362,248.368,2021-07-29 19:40:30.197574
Toronto Edge,Dilithium2,987.101,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:33.717718
Toronto Edge,Dilithium2,994.65,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:26.513597
Georges Home,Dilithium2,2.213,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:02.602737
Toronto Edge,Dilithium2,980.776,45.315242589,-75.757888368,6.749,339.912,2021-07-29 19:40:14.871888
Toronto Edge,Dilithium2,6.042,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:46.191655
Georges Home,Dilithium2,3.949,45.316987209,-75.757931389,3.827,146.651,2021-07-29 19:32:40.419636
Georges Home,Dilithium2,8.819,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:02.082613
Toronto Edge,Dilithium2,10.885,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:52.532825
Georges Home,Dilithium2,985.585,45.315905998,-75.757406592,3.633,272.482,2021-07-29 19:38:01.160554
Ottawa Edge,Dilithium2,60.126,45.315229966,-75.757838924,2.949,341.609,2021-07-29 19:33:52.553839
Ottawa Edge,Dilithium2,989.543,45.317645038,-75.756738348,3.384,135.275,2021-07-29 19:35:18.951634
Toronto Edge,Dilithium2,986.731,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:29.247962
Georges Home,Dilithium2,987.244,45.316943677,-75.757950214,3.097,151.244,2021-07-29 19:36:27.962112
Ottawa Edge,Dilithium2,6.036,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:45.266801
Toronto Edge,Dilithium2,9.374,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:39.580588
Ottawa Edge,Dilithium2,991.126,45.315530256,-75.7575533,3.834,311.21,2021-07-29 19:37:48.574359
Georges Home,Dilithium2,975.501,45.318007598,-75.757157685,3.441,87.574,2021-07-29 19:39:16.061070
Ottawa Edge,Dilithium2,984.265,45.316067286,-75.757353443,3.725,256.108,2021-07-29 19:38:06.089485
Georges Home,Dilithium2,3.008,45.316932471,-75.757959438,3.735,152.388,2021-07-29 19:32:42.732331
Georges Home,Dilithium2,987.386,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:41.432673
Georges Home,Dilithium2,975.943,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.217876
Georges Home,Dilithium2,968.733,45.315282157,-75.758052196,6.794,334.839,2021-07-29 19:41:51.943539
Toronto Edge,Dilithium2,982.431,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:28.713889
Georges Home,Dilithium2,966.233,45.317630936,-75.756729125,7.675,136.725,2021-07-29 19:42:32.031692
Toronto Edge,Dilithium2,974.972,45.317572904,-75.757709755,7.805,88.757,2021-07-29 19:41:13.122001
Georges Home,Dilithium2,965.982,45.315578794,-75.757528389,7.646,306.218,2021-07-29 19:42:01.375365
Georges Home,Dilithium2,7.847,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:36.509499
Toronto Edge,Dilithium2,973.921,45.317875231,-75.756768397,7.229,121.383,2021-07-29 19:40:56.501730
Georges Home,Dilithium2,970.89,45.316568061,-75.758100059,7.907,191.885,2021-07-29 19:41:27.599923
Toronto Edge,Dilithium2,7.154,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:13.636098
Georges Home,Dilithium2,8.771,45.317683829,-75.75766288,3.659,79.695,2021-07-29 19:32:20.636540
Georges Home,Dilithium2,978.83,45.315470764,-75.75759371,6.738,317.247,2021-07-29 19:40:21.008566
Toronto Edge,Dilithium2,10.845,45.317466595,-75.756810138,3.105,142.452,2021-07-29 19:35:12.789215
Ottawa Edge,Dilithium2,981.291,45.318034513,-75.757321522,3.432,74.541,2021-07-29 19:39:20.154075
Toronto Edge,Dilithium2,986.668,45.317475849,-75.75677914,8.186,143.666,2021-07-29 19:40:50.473731
Georges Home,Dilithium2,998.683,45.31530438,-75.75833041,2.853,332.333,2021-07-29 19:33:40.011019
Ottawa Edge,Dilithium2,980.544,45.315284641,-75.757708852,3.574,336.565,2021-07-29 19:37:39.263811
