Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-III-Classic,79.057,45.31739,-75.756796667,8.133,148.863
Georges Home,Rainbow-III-Classic,73.277,45.31785,-75.756665,7.098,129.948
Georges Home,Rainbow-III-Classic,183.648,45.317991667,-75.757046667,3.39,96.341
Georges Home,Rainbow-III-Classic,82.762,45.317495,-75.756753333,3.087,143.917
Georges Home,Rainbow-III-Classic,103.681,45.31638,-75.757191667,3.555,226.816
Georges Home,Rainbow-III-Classic,151.392,45.317688333,-75.757666667,3.262,79.113
Georges Home,Rainbow-III-Classic,78.061,45.315231667,-75.757961667,7.22,340.761
Georges Home,Rainbow-III-Classic,80.61,45.31594,-75.758375,8.483,261.897
Georges Home,Rainbow-III-Classic,77.602,45.315363333,-75.75847,6.822,326.315
Georges Home,Rainbow-III-Classic,83.53,45.316385,-75.758196667,8.221,212.075
Georges Home,Rainbow-III-Classic,80.405,45.316256667,-75.75724,3.663,238.492
Georges Home,Rainbow-III-Classic,78.848,45.31701,-75.75795,3.133,143.94
Georges Home,Rainbow-III-Classic,82.968,45.317966667,-75.757555,0.0,62.16
Georges Home,Rainbow-III-Classic,85.294,45.315256667,-75.758171667,3.195,337.482
Georges Home,Rainbow-III-Classic,88.753,45.317456667,-75.756776667,8.091,145.172
Georges Home,Rainbow-III-Classic,85.525,45.31528,-75.758246667,3.38,334.903
Georges Home,Rainbow-III-Classic,73.117,45.317468333,-75.75776,3.226,97.914
Georges Home,Rainbow-III-Classic,158.211,45.317195,-75.757866667,3.066,124.797
Georges Home,Rainbow-III-Classic,156.691,45.316676667,-75.757053333,2.674,200.853
Georges Home,Rainbow-III-Classic,88.565,45.31789,-75.75666,2.583,128.696
Georges Home,Rainbow-III-Classic,97.866,45.315306667,-75.758318333,6.734,332.051
Georges Home,Rainbow-III-Classic,82.354,45.315475,-75.757553333,3.409,317.271
Georges Home,Rainbow-III-Classic,150.854,45.317988333,-75.757503333,0.0,64.189
Georges Home,Rainbow-III-Classic,85.259,45.318021667,-75.757201667,3.223,83.794
Georges Home,Rainbow-III-Classic,76.492,45.316181667,-75.758281667,14.649,234.763
Georges Home,Rainbow-III-Classic,76.487,45.317966667,-75.757555,0.0,62.16
Georges Home,Rainbow-III-Classic,78.831,45.315336667,-75.757628333,3.189,331.613
Georges Home,Rainbow-III-Classic,71.111,45.318,-75.756926667,8.514,104.922
Georges Home,Rainbow-III-Classic,78.224,45.317493333,-75.757753333,7.99,95.508
Georges Home,Rainbow-III-Classic,76.942,45.315733333,-75.75846,8.056,285.237
Georges Home,Rainbow-III-Classic,160.36,45.317988333,-75.757503333,0.087,64.189
Georges Home,Rainbow-III-Classic,72.132,45.316448333,-75.758161667,3.282,205.056
Georges Home,Rainbow-III-Classic,154.335,45.3176,-75.756701667,2.887,140.401
Georges Home,Rainbow-III-Classic,75.686,45.315373333,-75.758468333,6.654,325.198
Georges Home,Rainbow-III-Classic,165.428,45.316468333,-75.758163333,2.454,202.832
Georges Home,Rainbow-III-Classic,169.262,45.31783,-75.757605,3.55,69.402
Georges Home,Rainbow-III-Classic,78.781,45.316833333,-75.757021667,7.804,186.657
Georges Home,Rainbow-III-Classic,77.856,45.31784,-75.757613333,5.596,68.14
Georges Home,Rainbow-III-Classic,78.095,45.317198333,-75.757868333,14.758,124.408
Georges Home,Rainbow-III-Classic,156.015,45.31718,-75.756868333,2.727,161.823
Georges Home,Rainbow-III-Classic,219.248,45.31758,-75.75771,3.097,88.038
Georges Home,Rainbow-III-Classic,74.305,45.316091667,-75.758315,8.349,244.845
Georges Home,Rainbow-III-Classic,122.545,45.317896667,-75.757593333,2.532,64.767
Georges Home,Rainbow-III-Classic,160.595,45.317526667,-75.757733333,3.279,92.675
Georges Home,Rainbow-III-Classic,75.544,45.317411667,-75.757783333,3.279,103.243
Georges Home,Rainbow-III-Classic,76.394,45.31562,-75.757516667,7.85,301.869
Georges Home,Rainbow-III-Classic,108.951,45.316638333,-75.75708,3.279,203.764
Georges Home,Rainbow-III-Classic,86.584,45.315291667,-75.758286667,3.394,333.657
Georges Home,Rainbow-III-Classic,80.365,45.318005,-75.757538333,2.284,60.88
Georges Home,Rainbow-III-Classic,79.997,45.317973333,-75.757551667,1.533,61.944
Georges Home,Rainbow-III-Classic,79.49,45.317871667,-75.756643333,2.404,130.639
Georges Home,Rainbow-III-Classic,135.381,45.316503333,-75.757178333,15.006,214.408
Georges Home,Rainbow-III-Classic,82.216,45.316523333,-75.75713,3.488,213.804
Georges Home,Rainbow-III-Classic,71.637,45.318021667,-75.757491667,6.009,63.114
Georges Home,Rainbow-III-Classic,75.503,45.31698,-75.757961667,3.55,147.125
Georges Home,Rainbow-III-Classic,582.659,45.316056667,-75.757303333,2.917,258.288
Georges Home,Rainbow-III-Classic,71.955,45.316795,-75.758026667,7.913,167.053
Georges Home,Rainbow-III-Classic,79.535,45.315601667,-75.757521667,8.269,303.806
Georges Home,Rainbow-III-Classic,84.465,45.318058333,-75.757455,2.64,63.883
Georges Home,Rainbow-III-Classic,83.675,45.316331667,-75.758211667,3.457,218.004
Georges Home,Rainbow-III-Classic,78.545,45.317143333,-75.757895,11.268,129.994
Georges Home,Rainbow-III-Classic,76.377,45.317326667,-75.75782,14.857,111.447
Georges Home,Rainbow-III-Classic,86.237,45.31697,-75.757973333,8.319,148.116
Georges Home,Rainbow-III-Classic,92.824,45.315731667,-75.757453333,3.503,290.621
Georges Home,Rainbow-III-Classic,160.982,45.317988333,-75.757503333,0.005,64.189
Georges Home,Rainbow-III-Classic,81.119,45.316896667,-75.75699,3.565,181.854
Georges Home,Rainbow-III-Classic,205.286,45.315473333,-75.758543333,7.228,314.559
Georges Home,Rainbow-III-Classic,158.061,45.315253333,-75.758018333,2.545,338.142
Georges Home,Rainbow-III-Classic,83.677,45.317796667,-75.757635,3.226,70.699
Georges Home,Rainbow-III-Classic,79.423,45.317601667,-75.756711667,3.174,139.644
Georges Home,Rainbow-III-Classic,181.265,45.315555,-75.75752,2.793,308.936
Georges Home,Rainbow-III-Classic,155.951,45.317415,-75.75778,2.994,102.974
Georges Home,Rainbow-III-Classic,155.817,45.315916667,-75.758376667,2.835,264.493
Georges Home,Rainbow-III-Classic,97.995,45.31696,-75.756966667,3.668,176.877
